movie_id	rating	p_0	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10	p_11	p_12	p_13	p_14	p_15	p_16	p_17	p_18	p_19
1908729	5.6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
1922686	6.0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0
1923292	5.6	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1934018	7.0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
1934035	6.6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
1936491	5.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1946017	7.9	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
1958815	6.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960065	6.5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1961084	5.6	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1961644	6.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962192	6.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
1962520	6.4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1962913	6.4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	6
1964078	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1964205	6.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1965350	5.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1970527	6.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1971307	7.8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978686	5.9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983207	5.7	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1988806	6.8	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
1994205	5.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1996562	7.4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1996645	5.8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997332	6.4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001301	6.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2001498	7.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009848	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2010889	6.2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2012442	6.1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2018546	6.4	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
2018921	6.4	0	0	0	0	0	1	1	0	0	0	2	0	2	0	0	1	0	0	0	0
2018960	6.7	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2019000	6.1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
2019025	6.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2020037	7.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021400	7.1	0	0	0	1	0	0	0	0	2	0	0	0	4	0	0	1	0	0	0	0
2022395	6.4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2032436	6.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2032945	7.6	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
2038132	7.5	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2038178	6.7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2038244	6.1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2045991	6.8	1	2	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0
2046787	5.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2046815	6.1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
2051678	6.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2052231	6.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2055559	7.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2055701	7.2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	1	0
2056428	6.3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2065224	4.9	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2066226	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2066293	7.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2071706	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2073069	6.5	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
2075820	6.1	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
2080169	6.0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0
2082558	6.7	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0
2091940	5.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2093628	7.3	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
2094975	7.2	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0
2100379	7.1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
2100486	7.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2107054	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
2109826	6.6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0
2115510	6.2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
2118495	6.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2122517	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
2125458	6.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2133173	5.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2137591	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2141418	7.6	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
2150352	6.9	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2151087	7.9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2157292	6.2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
2157529	5.5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
2161086	7.6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2167727	5.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2175661	7.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2177168	6.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2182788	6.3	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2184458	7.3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2198086	5.7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2199333	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
2200993	5.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2209027	7.3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
2209172	6.9	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2210286	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2213107	7.6	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2216254	5.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2216381	4.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2216783	5.8	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0
2217144	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2217354	6.0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0
2223585	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2223709	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2236329	6.6	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1
2236976	7.4	1	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0
2238856	7.2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
2241567	7.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2243626	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2245922	6.6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2251194	6.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2251890	5.6	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
2254491	7.1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2255603	5.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2257358	7.8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2258378	6.6	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
2262603	7.9	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
2262672	5.8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2268241	6.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2272403	6.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2272726	5.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2279228	4.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
2280521	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2284155	5.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2285254	7.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2287636	7.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
2293867	7.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2294860	5.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2295405	7.5	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0
2297089	7.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2300167	7.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
2304640	7.2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
2305786	6.6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2307251	6.1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2312056	7.8	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
2312853	6.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2313158	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2318313	5.4	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2331371	6.3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2332911	6.2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0
2338401	6.3	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2339741	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2342514	6.7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2342941	5.4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2354228	6.6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2355009	4.7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2357737	7.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2361396	5.7	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0
2367208	6.7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2372989	5.9	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2385928	5.8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2399430	6.0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	2	0	0	0
2400255	6.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2406870	6.4	0	1	0	0	0	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0
2415806	6.4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2423367	5.9	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
2423462	6.5	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
2428475	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2430019	6.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2436901	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2442464	6.7	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0
2450308	7.2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2450370	5.9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
2451146	7.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2462689	7.6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2465292	5.1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2467561	7.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2470904	6.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2487720	6.9	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
2492165	5.5	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	3	0	0	0
2499412	5.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
2501693	6.0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2506848	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2511267	7.2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2520368	6.8	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2525087	4.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2527873	6.7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2528686	6.6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2531044	6.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
2547497	6.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2550894	4.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2553711	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2555548	6.5	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2557469	5.4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
2559713	6.9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2564151	5.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2571348	6.5	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
2571385	7.5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
2580403	7.0	2	0	0	0	0	4	0	0	1	0	0	0	2	0	0	0	0	0	0	0
2580873	7.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2585223	6.3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0
2586953	7.2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
2590780	6.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
2592877	5.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2602021	5.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2608771	5.3	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0
2618462	6.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2619545	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2637077	6.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2638362	6.6	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
2642293	6.7	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0
2647404	5.3	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2648735	6.8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
2648856	7.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2649865	7.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2650227	6.4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
2651593	7.7	0	0	2	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
2661422	6.1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
2676497	7.6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2687106	5.9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2688210	6.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2694342	5.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2698372	7.3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2700693	6.5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2711674	7.4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2718285	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2723452	6.1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2724049	5.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2724358	6.5	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2728423	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2728447	6.6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2742724	7.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2753408	5.6	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0
2755048	6.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2763214	6.4	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0
2763233	6.3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2780022	4.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2792417	8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
2792590	8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
2793610	6.9	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
2804212	7.4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0
2804661	7.4	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0
2804704	8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1
2805992	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2806649	6.2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
2812023	7.2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2812852	7.3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2814516	6.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2817162	7.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2821645	6.3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
2822925	6.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2835630	5.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2845380	6.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2848051	5.9	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2853280	8.3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0
2861847	6.2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2862798	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2864621	6.4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2870583	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2871613	6.1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2877584	6.9	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
2880294	6.9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2887437	7.1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2888880	5.8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2906378	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2914693	7.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2917185	7.7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2918524	6.5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2920744	7.3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2922151	7.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
2925896	5.2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2926860	7.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2933910	4.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2965435	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2966368	5.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2971654	5.9	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2974264	6.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2977312	6.1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
2979644	6.4	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2980843	7.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
2981197	5.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2982322	5.8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2987468	7.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2991187	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
2997355	6.4	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
3016738	7.2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
3020167	4.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3027912	5.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3028248	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
3030582	5.3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3030953	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3032361	5.6	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0
3033993	7.0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3036635	5.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3038177	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3048122	5.6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3069423	5.7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3075802	2.8	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0
3076353	7.8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3077087	6.5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3077127	7.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3077660	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3095001	7.0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3095818	6.6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3105139	6.6	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0
